Edad,VidaGymMeses,Sexo_Mujer,UsoServiciosExtra,ratio_cantidad_2025_2024,Diversidad_servicios_extra,TotalVisitas,TienePagos,DiasActivo,VisitasUlt90,VisitasUlt180,TieneAccesos,VisitasPrimerTrimestre,VisitasUltimoTrimestre,DiaFav_domingo,DiaFav_jueves,DiaFav_lunes,DiaFav_martes,DiaFav_miercoles,DiaFav_sabado,DiaFav_viernes,EstFav_invierno,EstFav_otono,EstFav_primavera,EstFav_verano,Edad_importance,VidaGymMeses_importance,Sexo_Mujer_importance,UsoServiciosExtra_importance,ratio_cantidad_2025_2024_importance,Diversidad_servicios_extra_importance,TotalVisitas_importance,TienePagos_importance,DiasActivo_importance,VisitasUlt90_importance,VisitasUlt180_importance,TieneAccesos_importance,VisitasPrimerTrimestre_importance,VisitasUltimoTrimestre_importance,DiaFav_domingo_importance,DiaFav_jueves_importance,DiaFav_lunes_importance,DiaFav_martes_importance,DiaFav_miercoles_importance,DiaFav_sabado_importance,DiaFav_viernes_importance,EstFav_invierno_importance,EstFav_otono_importance,EstFav_primavera_importance,EstFav_verano_importance,IdPersona
-1.4190261899658605,-0.5339709710144495,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,2.184698536015934,0.3985344101467969,2.2123435248779355,2.111561303134684,3.265439313686147,0.47549107605211294,2.833983200202278,2.058974034250835,-0.18643025450481002,-0.31177723739570923,1.6393437853453103,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,2.0524840929520956,-0.47049509962009145,-0.04549574560930075,-0.34775886074630563,0.0005732121624356384,-0.0,-9.538298979095158e-06,-0.0,0.14212321950698037,0.0014586191621257347,0.21988640482632327,0.02954191252427726,0.09353524341016937,8.435168679127749e-05,0.02905721994456954,0.02227553187418597,-3.8922536075621486e-05,-0.00017633987552860027,0.0008401837461093441,-2.6726591688265652e-05,-0.00012345924523987187,-6.897354245996729e-05,-2.729523084007546e-05,-1.8177564608847882e-06,-0.0198543984289086,0.034134171060576986,-0.015976110601757635,104911
0.04843002476011798,-0.23604666323108156,-1.105138904390301,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,0.05713321364903921,0.3985344101467969,0.07666656136224702,0.0589013758441591,0.1260883014748236,0.47549107605211294,-0.4746318482354618,0.06864742367408534,5.363936248739064,-0.31177723739570923,-0.6100001774730617,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,2.125420649030065,0.0015527268643233947,-0.1537299275506617,-0.0007000823556236964,-0.0,-9.538298979095158e-06,-0.0,0.0037167399211926718,0.0014586191621257347,0.007619944352571253,0.0008240628818895995,0.0036116732962062875,8.435168679127749e-05,-0.004866465688960677,0.0007426795329593488,0.0011198718936657,-0.00017633987552860027,-0.0003126325538414912,-2.6726591688265652e-05,-0.00012345924523987187,-6.897354245996729e-05,-2.729523084007546e-05,-1.8177564608847882e-06,-0.0198543984289086,-0.008102700020237382,0.07217068868853697,105737
-0.12766472100699944,0.5315465532931252,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,0.5036592689606098,0.3985344101467969,0.5421346175131022,0.7431213516076675,0.6017475457492666,0.47549107605211294,-0.4746318482354618,0.7609349403964331,-0.18643025450481002,-0.31177723739570923,1.6393437853453103,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,2.125420649030065,-0.004093089832511504,0.34617991209458565,0.0005732121624356384,-0.0,-9.538298979095158e-06,-0.0,0.03276501341450614,0.0014586191621257347,0.05388314727633772,0.010396679429352153,0.017236456646806755,8.435168679127749e-05,-0.004866465688960677,0.008232367303820782,-3.8922536075621486e-05,-0.00017633987552860027,0.0008401837461093441,-2.6726591688265652e-05,-0.00012345924523987187,-6.897354245996729e-05,-2.729523084007546e-05,-1.8177564608847882e-06,-0.0198543984289086,-0.008102700020237382,0.07217068868853697,25240
-0.0689664724179603,-0.555000922152099,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,0.18846440638773643,0.3985344101467969,0.21356893081838088,0.7431213516076675,0.8395771678864881,0.47549107605211294,1.1372575343367703,0.7609349403964331,-0.18643025450481002,-0.31177723739570923,1.6393437853453103,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,2.125420649030065,-0.0022111509335665373,-0.36145502073658636,0.0005732121624356384,-0.0,-9.538298979095158e-06,-0.0,0.012260349772167221,0.0014586191621257347,0.02122676874191433,0.010396679429352153,0.024048848322106988,8.435168679127749e-05,0.01166045808122071,0.008232367303820782,-3.8922536075621486e-05,-0.00017633987552860027,0.0008401837461093441,-2.6726591688265652e-05,-0.00012345924523987187,-6.897354245996729e-05,-2.729523084007546e-05,-1.8177564608847882e-06,-0.0198543984289086,-0.008102700020237382,0.07217068868853697,116352
-1.2429314441987431,-0.4330272055537318,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,-0.3893928416625313,0.3985344101467969,-0.38880149478860815,-0.6253185999193492,-0.4922687160819522,0.47549107605211294,-0.5594681315287372,-0.6236400930482624,-0.18643025450481002,-0.31177723739570923,1.6393437853453103,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,2.34208883626541,-0.6364993746359392,-0.4872144945891864,-0.47049509962009145,-0.03984992891246586,-0.282017292792958,0.0005732121624356384,-0.0,-9.538298979095158e-06,-0.0,-0.0253315335721208,0.0014586191621257347,-0.038643258571195216,-0.008748553665572955,-0.01410054505957432,8.435168679127749e-05,-0.005736303782128119,-0.006747008237902085,-3.8922536075621486e-05,-0.00017633987552860027,0.0008401837461093441,-2.6726591688265652e-05,-0.00012345924523987187,-6.897354245996729e-05,-2.729523084007546e-05,9.971085148011295e-06,-0.0198543984289086,-0.008102700020237382,-0.015976110601757635,115558
-0.77334545548643,-0.6412237218164619,-1.105138904390301,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,-0.730853942783144,-2.5091936217795046,-0.7447476553745562,-0.8819010908306649,-0.8252301870740623,-2.103088891389419,-0.8139769814085633,-0.8832479118191428,-0.18643025450481002,-0.31177723739570923,-0.6100001774730617,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,-0.47049509962009145,-0.02479441772090613,-0.4176092766967375,-0.0007000823556236964,-0.0,-9.538298979095158e-06,-0.0,-0.04754491918465462,-0.009183543014173212,-0.07402100198348721,-0.012338284870871415,-0.023637893404994646,-0.0003730860670059192,-0.008345818061630443,-0.009555641151975122,-3.8922536075621486e-05,-0.00017633987552860027,-0.0003126325538414912,-2.6726591688265652e-05,-0.00012345924523987187,-6.897354245996729e-05,-2.729523084007546e-05,-1.8177564608847882e-06,-0.0198543984289086,-0.008102700020237382,-0.015976110601757635,117422
0.5180160134724311,1.6629579244986683,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,0.6875229387947858,0.3985344101467969,0.7337979347516896,1.4273413273711757,1.3628023365883752,0.47549107605211294,-0.7291406981152879,1.3666865175284875,-0.18643025450481002,-0.31177723739570923,-0.6100001774730617,-0.46691763864093333,-0.36677902641774496,3.809263644129861,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,2.125420649030065,0.016608238055883122,1.08303331957169,0.0005732121624356384,-0.0,-9.538298979095158e-06,-0.0,0.04472606720587051,0.0014586191621257347,0.07293270142141803,0.019969295976814707,0.0390361100077675,8.435168679127749e-05,-0.007475979968463001,0.014785844103324538,-3.8922536075621486e-05,-0.00017633987552860027,-0.0003126325538414912,-2.6726591688265652e-05,-0.00012345924523987187,0.0010008398643666582,-2.729523084007546e-05,-1.8177564608847882e-06,-0.0198543984289086,-0.008102700020237382,0.07217068868853697,95489
0.9876020021847443,-0.4063892674460425,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,0.26726312203095476,0.3985344101467969,0.29571035249206123,0.2299563697850362,0.41148384803948934,0.47549107605211294,0.8827486844569442,0.24171930285467227,-0.18643025450481002,-0.31177723739570923,-0.6100001774730617,2.1417053399625687,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,2.0524840929520956,-0.47049509962009145,0.03166374924744285,-0.26466882347193577,0.0005732121624356384,-0.0,-9.538298979095158e-06,-0.0,0.01738651568275195,0.0014586191621257347,0.029390863375520177,0.0032172170187552383,0.011786543306566567,8.435168679127749e-05,0.009050943801718385,0.002615101475674707,-3.8922536075621486e-05,-0.00017633987552860027,-0.0003126325538414912,0.0001225922505398785,-0.00012345924523987187,-6.897354245996729e-05,-2.729523084007546e-05,-1.8177564608847882e-06,-0.0198543984289086,0.034134171060576986,-0.015976110601757635,113067
1.1636967479518616,1.0636043170756575,-1.105138904390301,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,0.6875229387947858,-2.5091936217795046,0.6790369869692361,2.282616297075561,1.5055001098707081,0.47549107605211294,0.5434035512838428,2.3185818530217155,-0.18643025450481002,3.207418246287156,-0.6100001774730617,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,2.34208883626541,-0.6364993746359392,-0.4872144945891864,-0.47049509962009145,0.03730956594427775,0.6926927598486886,-0.0007000823556236964,-0.0,-9.538298979095158e-06,-0.0,0.04472606720587051,-0.009183543014173212,0.0674899716656808,0.0319350666611429,0.04312354501294764,8.435168679127749e-05,0.00557159142904862,0.025084164788259006,-3.8922536075621486e-05,0.001814102078275142,-0.0003126325538414912,-2.6726591688265652e-05,-0.00012345924523987187,-6.897354245996729e-05,-2.729523084007546e-05,9.971085148011295e-06,-0.0198543984289086,-0.008102700020237382,-0.015976110601757635,44591
0.04843002476011798,-0.5564029188946089,-1.105138904390301,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,-0.3893928416625313,0.3985344101467969,-0.38880149478860815,0.2299563697850362,-0.20687316951728646,0.47549107605211294,0.2888947014040166,0.24171930285467227,-0.18643025450481002,-0.31177723739570923,1.6393437853453103,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,2.125420649030065,0.0015527268643233947,-0.3623680980692718,-0.0007000823556236964,-0.0,-9.538298979095158e-06,-0.0,-0.0253315335721208,0.0014586191621257347,-0.038643258571195216,0.0032172170187552383,-0.00592567504921404,8.435168679127749e-05,0.0029620771495462955,0.002615101475674707,-3.8922536075621486e-05,-0.00017633987552860027,0.0008401837461093441,-2.6726591688265652e-05,-0.00012345924523987187,-6.897354245996729e-05,-2.729523084007546e-05,-1.8177564608847882e-06,-0.0198543984289086,-0.008102700020237382,0.07217068868853697,116545
