IdPersona,Edad,FechaInscripcion,TipoAbonoActual,Sexo_Mujer,FAntiguedad,NumAltasAntesDelPeriodo,TuvoAltasPrevias,MesesDesdeUltimaAltaPrevia,MesesDuracionAbonoActual,NumAltasEnPeriodo,MesesDesdePrimeraAltaEnPeriodo,EsChurn,FechaFin,VidaGymMeses,NumBajasEnPeriodo,FechaUltimaBajaEnPeriodo,MesesDesdeUltimaBaja
117538,10,2025-09-01,AM00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
109390,57,2025-09-01,MA00,True,2022-06-20,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116058,35,2025-09-01,AA00,True,2025-02-15,0.0,False,-1.0,0.0,1.0,6.0,False,2025-09-01,0.0,0.0,,0.0
96089,46,2025-09-01,AC03,False,2018-03-15,1.0,True,77.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
96101,49,2025-09-01,AA00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
96304,53,2025-09-01,AA00,True,2021-09-20,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
96346,53,2025-09-01,MA00,True,2013-09-30,1.0,True,103.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
96347,51,2025-09-01,MA00,False,2013-09-30,1.0,True,115.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
96355,46,2025-09-01,MA00,True,2019-10-01,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
117011,47,2025-09-01,FA00,False,2025-07-02,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
117012,4,2025-09-01,FA00,False,2025-07-02,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
96358,62,2025-09-01,MA00,True,2025-07-07,0.0,False,-1.0,0.0,1.0,1.0,False,2025-09-01,0.0,0.0,,0.0
96392,57,2025-09-01,AA00,False,2020-09-03,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
96686,34,2025-09-01,MA00,True,2025-06-16,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
109639,53,2025-09-01,AF00,True,2024-07-09,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
117027,57,2025-09-01,QM01,False,2025-07-03,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
96934,62,2025-09-01,MA03,False,2014-03-03,1.0,True,74.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
109149,33,2025-09-01,AC00,False,2023-09-05,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
28464,57,2025-09-01,AA00,True,2022-02-02,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
97035,50,2025-09-01,AF00,False,2018-03-31,1.0,True,78.0,0.0,1.0,8.0,False,2025-09-01,0.0,0.0,,0.0
97064,38,2025-09-01,AA00,True,2022-04-04,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
97421,39,2025-09-01,AF00,False,2025-08-10,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
97422,37,2025-09-01,AF00,True,2025-08-10,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
97552,72,2025-09-01,AR00,True,2014-08-28,1.0,True,117.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
97575,58,2025-09-01,AA00,False,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
97587,49,2025-09-01,AA00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
108884,44,2025-09-01,AA00,True,2022-04-04,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
95965,28,2025-09-01,MA00,False,2025-06-16,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
94293,61,2025-09-01,AA00,True,2023-02-02,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116132,39,2025-09-01,QM01,True,2025-03-04,0.0,False,-1.0,0.0,1.0,6.0,False,2025-09-01,0.0,0.0,,0.0
110127,57,2025-09-01,AA00,False,2022-10-03,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116966,25,2025-09-01,JO00,False,2025-06-29,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
116164,27,2025-09-01,AA00,True,2025-03-10,0.0,False,-1.0,0.0,1.0,5.0,False,2025-09-01,0.0,0.0,,0.0
94540,81,2025-09-01,AG00,True,2023-02-01,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
94617,49,2025-09-01,AA00,True,2025-01-26,0.0,False,-1.0,0.0,1.0,7.0,False,2025-09-01,0.0,0.0,,0.0
110046,22,2025-09-01,QM01,True,2024-09-30,0.0,False,-1.0,0.0,1.0,11.0,False,2025-09-01,0.0,0.0,,0.0
94814,65,2025-09-01,AG00,True,2021-09-01,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116145,18,2025-09-01,JO00,True,2025-03-06,0.0,False,-1.0,0.0,1.0,5.0,False,2025-09-01,0.0,0.0,,0.0
109936,40,2025-09-01,AA00,True,2022-09-11,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
109929,64,2025-09-01,CR01,False,2024-09-05,0.0,False,-1.0,0.0,1.0,12.0,False,2025-09-01,0.0,0.0,,0.0
94977,53,2025-09-01,AA00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
116127,53,2025-09-01,AA00,False,2025-03-04,0.0,False,-1.0,0.0,1.0,6.0,False,2025-09-01,0.0,0.0,,0.0
95848,70,2025-09-01,AR00,True,2013-06-05,1.0,True,73.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
95086,53,2025-09-01,MA00,True,2024-09-04,0.0,False,-1.0,0.0,1.0,12.0,False,2025-09-01,0.0,0.0,,0.0
109869,43,2025-09-01,AA00,True,2022-09-04,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
95247,54,2025-09-01,AR00,True,2023-10-16,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
95266,43,2025-09-01,MA00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
95386,59,2025-09-01,AR12,True,2018-12-03,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
95428,36,2025-09-01,AC00,False,2025-07-07,0.0,False,-1.0,0.0,1.0,1.0,False,2025-09-01,0.0,0.0,,0.0
95456,42,2025-09-01,AC00,False,2025-06-16,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
113485,38,2025-09-01,FA00,False,2024-03-28,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
95744,34,2025-09-01,AT01,True,2025-05-12,0.0,False,-1.0,0.0,1.0,3.0,False,2025-09-01,0.0,0.0,,0.0
95772,51,2025-09-01,AF00,False,2021-01-02,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
95847,69,2025-09-01,AR00,True,2013-06-05,1.0,True,73.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
97792,85,2025-09-01,AG00,False,2014-09-25,1.0,True,73.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
108868,29,2025-09-01,AA00,False,2022-04-01,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
108866,73,2025-09-01,AG00,True,2025-02-17,0.0,False,-1.0,0.0,1.0,6.0,False,2025-09-01,0.0,0.0,,0.0
108126,48,2025-09-01,MA00,True,2023-09-12,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
100013,30,2025-09-01,AA00,True,2025-07-31,0.0,False,-1.0,0.0,1.0,1.0,False,2025-09-01,0.0,0.0,,0.0
100097,47,2025-09-01,AA00,False,2016-11-05,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
107986,78,2025-09-01,AG00,True,2021-09-27,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
100177,72,2025-09-01,AG00,True,2017-01-11,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
107939,59,2025-09-01,AA00,False,2021-09-26,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
107921,41,2025-09-01,AF00,True,2024-01-17,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
100449,54,2025-09-01,CR01,False,2024-05-02,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
107865,18,2025-09-01,JO00,True,2022-05-12,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
115674,23,2025-09-01,JO00,True,2024-12-03,0.0,False,-1.0,0.0,1.0,9.0,False,2025-09-01,0.0,0.0,,0.0
100757,21,2025-09-01,JO00,True,2024-01-11,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
101014,33,2025-09-01,AA03,True,2025-06-20,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
115952,48,2025-09-01,AA00,True,2025-02-03,0.0,False,-1.0,0.0,1.0,7.0,False,2025-09-01,0.0,0.0,,0.0
101039,57,2025-09-01,AR00,True,2022-03-31,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
101041,24,2025-09-01,AR00,True,2025-03-10,0.0,False,-1.0,0.0,1.0,5.0,False,2025-09-01,0.0,0.0,,0.0
117150,58,2025-09-01,MA00,True,2025-07-16,0.0,False,-1.0,0.0,1.0,1.0,False,2025-09-01,0.0,0.0,,0.0
115633,45,2025-09-01,AF00,False,2024-11-24,0.0,False,-1.0,0.0,1.0,9.0,False,2025-09-01,0.0,0.0,,0.0
101549,47,2025-09-01,AT01,True,2025-06-16,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
101878,39,2025-09-01,AA00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
107503,41,2025-09-01,AF00,True,2023-09-04,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
115523,43,2025-09-01,AA00,True,2024-10-30,0.0,False,-1.0,0.0,1.0,10.0,False,2025-09-01,0.0,0.0,,0.0
107409,36,2025-09-01,AF00,True,2024-02-03,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
107398,48,2025-09-01,AF00,True,2025-03-04,0.0,False,-1.0,0.0,1.0,6.0,False,2025-09-01,0.0,0.0,,0.0
102089,72,2025-09-01,AG00,True,2018-08-31,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
26405,53,2025-09-01,AF03,True,2025-07-29,0.0,False,-1.0,0.0,1.0,1.0,False,2025-09-01,0.0,0.0,,0.0
108737,24,2025-09-01,JO00,True,2024-10-14,0.0,False,-1.0,0.0,1.0,10.0,False,2025-09-01,0.0,0.0,,0.0
108625,48,2025-09-01,AA00,False,2024-10-05,0.0,False,-1.0,0.0,1.0,11.0,False,2025-09-01,0.0,0.0,,0.0
98681,54,2025-09-01,AA00,True,2015-06-19,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
108588,38,2025-09-01,AA00,False,2022-02-01,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
108565,34,2025-09-01,AA00,False,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
108563,40,2025-09-01,AA00,False,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
108562,9,2025-09-01,AM00,False,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
98990,38,2025-09-01,AA00,False,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
27093,82,2025-09-01,AG00,True,2003-09-26,1.0,True,86.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
117096,55,2025-09-01,AT01,True,2025-07-08,0.0,False,-1.0,0.0,1.0,1.0,False,2025-09-01,0.0,0.0,,0.0
99471,73,2025-09-01,AR00,False,2022-08-31,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
108266,48,2025-09-01,AA00,True,2021-11-17,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
113956,51,2025-09-01,AC00,True,2024-05-09,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
99711,58,2025-09-01,AA00,False,2016-07-01,1.0,True,70.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
32680,18,2025-09-01,JO00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
115811,58,2025-09-01,CR01,True,2025-01-09,0.0,False,-1.0,0.0,1.0,7.0,False,2025-09-01,0.0,0.0,,0.0
117107,49,2025-09-01,AA00,True,2025-07-08,0.0,False,-1.0,0.0,1.0,1.0,False,2025-09-01,0.0,0.0,,0.0
108205,38,2025-09-01,AA00,True,2023-09-05,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
115800,50,2025-09-01,FA00,True,2025-01-08,0.0,False,-1.0,0.0,1.0,7.0,False,2025-09-01,0.0,0.0,,0.0
26654,54,2025-09-01,MA00,False,2002-11-01,1.0,True,74.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
99847,71,2025-09-01,AG00,True,2016-09-06,1.0,True,72.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
99853,23,2025-09-01,JO00,False,2022-07-06,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
94168,78,2025-09-01,AG00,False,2012-05-07,1.0,True,74.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
107371,49,2025-09-01,AR00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
90914,60,2025-09-01,AC00,True,2011-04-29,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116848,40,2025-09-01,AC00,False,2025-06-16,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
112134,18,2025-09-01,JO00,False,2023-08-02,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116654,26,2025-09-01,AA00,True,2025-05-17,0.0,False,-1.0,0.0,1.0,3.0,False,2025-09-01,0.0,0.0,,0.0
90693,34,2025-09-01,AF00,True,2024-08-02,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
113046,35,2025-09-01,AA00,True,2024-01-10,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
31309,50,2025-09-01,AA00,False,2016-03-07,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
112111,34,2025-09-01,AA00,False,2023-08-01,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
90743,67,2025-09-01,AG00,False,2024-10-02,0.0,False,-1.0,0.0,1.0,11.0,False,2025-09-01,0.0,0.0,,0.0
90744,67,2025-09-01,AG00,True,2024-09-30,0.0,False,-1.0,0.0,1.0,11.0,False,2025-09-01,0.0,0.0,,0.0
90786,76,2025-09-01,AR00,True,2025-01-11,0.0,False,-1.0,0.0,1.0,7.0,False,2025-09-01,0.0,0.0,,0.0
90847,66,2025-09-01,QM01,False,2011-04-29,1.0,True,141.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
111940,58,2025-09-01,MA00,True,2023-07-06,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
112311,45,2025-09-01,AF00,False,2023-09-04,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
113069,65,2025-09-01,AG00,True,2024-01-15,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
113070,57,2025-09-01,QM01,True,2024-01-15,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
90971,62,2025-09-01,QM01,True,2024-09-03,0.0,False,-1.0,0.0,1.0,12.0,False,2025-09-01,0.0,0.0,,0.0
31212,18,2025-09-01,JO00,False,2023-06-21,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
90987,51,2025-09-01,AF00,True,2023-01-05,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
91080,61,2025-09-01,AA00,True,2024-11-26,0.0,False,-1.0,0.0,1.0,9.0,False,2025-09-01,0.0,0.0,,0.0
91164,46,2025-09-01,AA00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
116868,54,2025-09-01,AC00,True,2025-06-18,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
91233,54,2025-09-01,AA00,True,2024-03-10,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
91343,71,2025-09-01,CR01,False,2021-09-13,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
112995,41,2025-09-01,AA00,True,2024-01-08,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
31817,18,2025-09-01,JO00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
94143,46,2025-09-01,AA03,True,2012-05-02,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
112557,81,2025-09-01,AG00,True,2023-09-26,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
112858,49,2025-09-01,AA00,True,2023-11-11,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
33399,49,2025-09-01,AA00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
112712,67,2025-09-01,AG00,True,2023-10-11,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116820,43,2025-09-01,MA00,True,2025-06-16,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
116837,25,2025-09-01,JO00,True,2025-06-16,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
112667,46,2025-09-01,FA00,False,2023-10-04,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
112899,54,2025-09-01,AF00,True,2025-06-26,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
112628,56,2025-09-01,AA00,True,2023-10-02,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116802,43,2025-09-01,QM01,False,2025-06-06,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
112617,26,2025-09-01,AC00,True,2025-06-30,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
112902,58,2025-09-01,CR01,False,2023-11-28,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
112538,56,2025-09-01,AA00,True,2024-09-04,0.0,False,-1.0,0.0,1.0,12.0,False,2025-09-01,0.0,0.0,,0.0
90324,39,2025-09-01,AC00,True,2023-09-12,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
112488,63,2025-09-01,AA00,False,2023-09-15,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
112466,4,2025-09-01,AP03,True,2023-10-01,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
112449,18,2025-09-01,JO00,False,2023-09-13,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
112383,52,2025-09-01,AF00,False,2023-09-07,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
90168,26,2025-09-01,AA00,False,2022-04-26,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
90188,72,2025-09-01,AR00,True,2011-03-25,1.0,True,73.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
90209,18,2025-09-01,JO00,False,2023-10-12,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
90264,36,2025-09-01,MA00,False,2025-06-16,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
90280,20,2025-09-01,JO00,False,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
116702,26,2025-09-01,AA00,True,2025-05-26,0.0,False,-1.0,0.0,1.0,3.0,False,2025-09-01,0.0,0.0,,0.0
112320,48,2025-09-01,FA00,True,2023-09-05,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
91344,65,2025-09-01,AG00,True,2024-01-15,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
31101,47,2025-09-01,AF03,False,2010-05-07,1.0,True,124.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
91415,59,2025-09-01,AA00,True,2011-04-29,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
113390,36,2025-09-01,AC00,False,2024-03-05,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116912,65,2025-09-01,AG00,False,2025-06-21,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
92820,77,2025-09-01,CR01,True,2022-09-12,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116917,41,2025-09-01,MA00,True,2025-06-22,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
116920,27,2025-09-01,MA00,False,2025-06-23,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
113371,23,2025-09-01,JO00,False,2025-06-03,0.0,False,-1.0,0.0,1.0,3.0,False,2025-09-01,0.0,0.0,,0.0
110544,66,2025-09-01,AG00,True,2023-01-09,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
110542,66,2025-09-01,AG00,False,2023-01-09,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
110534,47,2025-09-01,AA00,False,2023-01-07,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
92993,63,2025-09-01,AC00,False,2025-06-25,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
92994,60,2025-09-01,AA00,True,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
110520,61,2025-09-01,QM01,False,2023-01-04,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
110447,21,2025-09-01,QM01,True,2022-11-30,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
111596,54,2025-09-01,AA00,False,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
93195,36,2025-09-01,AC00,False,2018-09-12,1.0,True,72.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
110408,19,2025-09-01,JO00,False,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
110403,58,2025-09-01,AA00,True,2022-11-21,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
110388,33,2025-09-01,MA00,True,2024-09-06,0.0,False,-1.0,0.0,1.0,12.0,False,2025-09-01,0.0,0.0,,0.0
116240,42,2025-09-01,AA00,False,2025-03-31,0.0,False,-1.0,0.0,1.0,5.0,False,2025-09-01,0.0,0.0,,0.0
93596,50,2025-09-01,AF00,True,2016-07-31,1.0,True,98.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116222,85,2025-09-01,AG00,False,2025-03-27,0.0,False,-1.0,0.0,1.0,5.0,False,2025-09-01,0.0,0.0,,0.0
93893,39,2025-09-01,MA00,True,2022-04-26,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
116958,36,2025-09-01,AF00,False,2025-06-28,0.0,False,-1.0,0.0,1.0,2.0,False,2025-09-01,0.0,0.0,,0.0
110218,51,2025-09-01,AA00,False,2025-09-01,0.0,False,-1.0,0.0,1.0,0.0,False,2025-09-01,0.0,0.0,,0.0
94142,47,2025-09-01,AA00,False,2024-05-14,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
92815,18,2025-09-01,JO00,False,2023-10-10,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
92808,75,2025-09-01,AG00,False,2011-09-23,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
92674,66,2025-09-01,AG00,True,2024-09-26,0.0,False,-1.0,0.0,1.0,11.0,False,2025-09-01,0.0,0.0,,0.0
92672,68,2025-09-01,AG00,False,2011-09-20,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
91794,53,2025-09-01,AA00,False,2023-03-27,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
111301,26,2025-09-01,AA00,False,2023-04-26,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
113137,56,2025-09-01,MA00,True,2024-01-20,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
91931,49,2025-09-01,AF00,True,2020-09-15,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
111131,36,2025-09-01,MA00,True,2024-02-02,0.0,False,-1.0,0.0,0.0,-1.0,False,2025-09-01,0.0,0.0,,0.0
