IdPersona,NumPagosEconomia,MediaIntervaloMeses,StdIntervaloMeses,UltimoPagoMesEconomia,PrimerPagoMesEconomia,MesesConPagoEconomia,PorcentajeMesesPagados,TotalPagadoEconomia,media_pagoEconomia,StdPagoEconomia,CoefVarPagoEconomia,PctPagoMetalico,PctPagoRecibo,PctPagoTarjeta,PctPagoTransferencia,NumAbonosDistintos,AbonoMasRecuente,TienePagos
113450,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,587.0999999999999,48.92499999999999,7.780263491682015,0.15902429211409333,0.0,1.0,0.0,0.0,1,MA00 - ADULTS MATINS ( DE 7 A 16 MES CAPS DE SETMANA),True
113453,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
113457,9,1.0125,0.03535533905932741,6,10,9,0.6923076923076923,532.65,59.18333333333333,1.1500000000000021,0.01943114615601243,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
113459,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,509.7,42.475,24.556655272691724,0.5781437380268799,0.0,1.0,0.0,0.0,2,AA00 - ADULTS ( 26 A 64 ANYS ),True
113461,5,2.7916666666666665,3.5166666666666666,9,10,5,0.38461538461538464,295.15,59.029999999999994,1.2597618822618843,0.02134104493074512,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
113462,6,1.0066666666666666,0.043461349368017696,3,10,6,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AP00 - PREINFANTIL0-2,True
113465,1,0.0,0.0,10,10,1,0.07692307692307693,116.85,116.85,0.0,0.0,0.0,1.0,0.0,0.0,1,FAMILIAR (PARES MES ELS MENORS DE 18 ANYS),True
113466,6,2.2333333333333334,2.701954025433363,9,10,6,0.46153846153846156,193.35,32.225,0.6846531968814576,0.021246026280262457,0.0,1.0,0.0,0.0,1,AR00 - TARJA ROSA (TARJETA GRATUÏTA),True
113467,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,458.7000000000001,38.22500000000001,0.6784005252999681,0.017747561158926565,1.0,0.0,0.0,0.0,1,AG00 - GENT GRAN (MES DE 65 ANYS),True
113468,10,1.0148148148148148,0.03379312516832348,9,12,10,0.7692307692307693,513.75,51.375,0.8696263565463044,0.01692703370406432,0.0,0.904817518248175,0.09518248175182481,0.0,1,MA00 - ADULTS MATINS ( DE 7 A 16 MES CAPS DE SETMANA),True
113469,2,1.0333333333333334,0.0,11,10,2,0.15384615384615385,63.2,31.6,0.0,0.0,0.0,1.0,0.0,0.0,1,AR00 - TARJA ROSA (TARJETA GRATUÏTA),True
113476,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,458.7000000000001,38.22500000000001,0.6784005252999681,0.017747561158926565,0.0,1.0,0.0,0.0,1,AG00 - GENT GRAN (MES DE 65 ANYS),True
113479,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,652.5600000000002,54.38000000000002,11.441443805903013,0.21039801040645476,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
113485,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,774.0500000000001,64.50416666666668,17.978237580896284,0.2787143607916225,0.0,1.0,0.0,0.0,2,AA00 - ADULTS ( 26 A 64 ANYS ),True
113488,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,458.7000000000001,38.22500000000001,0.6784005252999681,0.017747561158926565,0.0,1.0,0.0,0.0,1,CR01 - CARNET ROSA (TARJETA REDUÏDA),True
113494,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,390.4500000000001,32.53750000000001,0.5653337710833067,0.0173748373748231,0.0,1.0,0.0,0.0,1,AR00 - TARJA ROSA (TARJETA GRATUÏTA),True
113495,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,458.7000000000001,38.22500000000001,0.6784005252999681,0.017747561158926565,0.0,1.0,0.0,0.0,1,AG00 - GENT GRAN (MES DE 65 ANYS),True
113499,1,0.0,0.0,10,10,1,0.07692307692307693,57.65,57.65,0.0,0.0,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
113500,8,1.0095238095238095,0.037089909350945825,9,2,8,0.6153846153846154,262.8,32.85,0.0,0.0,0.0,1.0,0.0,0.0,1,AR00 - TARJA ROSA (TARJETA GRATUÏTA),True
113503,8,1.0095238095238095,0.037089909350945825,9,2,8,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,FAMILIAR (PARES MES ELS MENORS DE 18 ANYS),True
113507,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,561.8499999999999,46.820833333333326,9.01893105773863,0.1926264531331558,0.0,1.0,0.0,0.0,2,JO00 - QUOTA DESCOMPTE JOVE (DE 18 A 25 ANYS),True
113508,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,611.55,50.9625,1.243734296383275,0.024404891761261222,0.0,1.0,0.0,0.0,1,MA00 - ADULTS MATINS ( DE 7 A 16 MES CAPS DE SETMANA),True
113513,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
113521,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
