Edad,VidaGymMeses,Sexo_Mujer,UsoServiciosExtra,ratio_cantidad_2025_2024,Diversidad_servicios_extra,TotalPagadoEconomia,TotalVisitas,TienePagos,DiasActivo,VisitasUlt90,VisitasUlt180,TieneAccesos,VisitasPrimerTrimestre,VisitasUltimoTrimestre,DiaFav_domingo,DiaFav_jueves,DiaFav_lunes,DiaFav_martes,DiaFav_miercoles,DiaFav_sabado,DiaFav_viernes,EstFav_invierno,EstFav_otono,EstFav_primavera,EstFav_verano,Edad_importance,VidaGymMeses_importance,Sexo_Mujer_importance,UsoServiciosExtra_importance,ratio_cantidad_2025_2024_importance,Diversidad_servicios_extra_importance,TotalPagadoEconomia_importance,TotalVisitas_importance,TienePagos_importance,DiasActivo_importance,VisitasUlt90_importance,VisitasUlt180_importance,TieneAccesos_importance,VisitasPrimerTrimestre_importance,VisitasUltimoTrimestre_importance,DiaFav_domingo_importance,DiaFav_jueves_importance,DiaFav_lunes_importance,DiaFav_martes_importance,DiaFav_miercoles_importance,DiaFav_sabado_importance,DiaFav_viernes_importance,EstFav_invierno_importance,EstFav_otono_importance,EstFav_primavera_importance,EstFav_verano_importance,IdPersona
-1.4190261899658605,-0.5339709710144495,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,-0.2266794947900598,2.184698536015934,0.3985344101467969,2.2123435248779355,2.111561303134684,3.265439313686147,0.47549107605211294,2.833983200202278,2.058974034250835,-0.18643025450481002,-0.31177723739570923,1.6393437853453103,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,2.0524840929520956,-0.47049509962009145,-0.050722614897065164,-0.08976696599616273,0.00010934435905895886,-0.0,-0.0,-0.0,-0.16038991608241832,0.044096226275328686,0.01025362415650039,0.024822303199858085,0.002585450309578978,0.011431706126764463,5.57811846031898e-06,0.0026417276554088886,0.0017946418664790736,-0.0,-0.0001195576383465879,0.0002926922433509742,-6.977006654209791e-05,-7.633525300093611e-06,-1.4003920569615282e-06,-9.599483778501942e-05,-0.0,-0.00556485687298551,0.005505770836218982,-0.005760960910712953,104911
0.04843002476011798,-0.23604666323108156,-1.105138904390301,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,1.207147951129741,0.05713321364903921,0.3985344101467969,0.07666656136224702,0.0589013758441591,0.1260883014748236,0.47549107605211294,-0.4746318482354618,0.06864742367408534,5.363936248739064,-0.31177723739570923,-0.6100001774730617,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,2.125420649030065,0.0017311149806346381,-0.03968229349905762,-0.00013354576451917908,-0.0,-0.0,-0.0,0.8541326543897547,0.001153183871995031,0.01025362415650039,0.0008601921943967628,7.212036902970059e-05,0.00044141209497963567,5.57811846031898e-06,-0.0004424331377588828,5.983443137313099e-05,0.0,-0.0001195576383465879,-0.00010891084712379276,-6.977006654209791e-05,-7.633525300093611e-06,-1.4003920569615282e-06,-9.599483778501942e-05,-0.0,-0.00556485687298551,-0.0013069486699086063,0.026024639337947072,105737
-0.12766472100699944,0.5315465532931252,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,-0.05885084036854913,0.5036592689606098,0.3985344101467969,0.5421346175131022,0.7431213516076675,0.6017475457492666,0.47549107605211294,-0.4746318482354618,0.7609349403964331,-0.18643025450481002,-0.31177723739570923,1.6393437853453103,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,2.125420649030065,-0.004563332604689338,0.08935939211113084,0.00010934435905895886,-0.0,-0.0,-0.0,-0.04164064930898773,0.010165921166521848,0.01025362415650039,0.006082703567381923,0.0009098970158794598,0.0021066081604015794,5.57811846031898e-06,-0.0004424331377588828,0.000663245713149111,-0.0,-0.0001195576383465879,0.0002926922433509742,-6.977006654209791e-05,-7.633525300093611e-06,-1.4003920569615282e-06,-9.599483778501942e-05,-0.0,-0.00556485687298551,-0.0013069486699086063,0.026024639337947072,25240
-0.0689664724179603,-0.555000922152099,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,-0.30367579581776416,0.18846440638773643,0.3985344101467969,0.21356893081838088,0.7431213516076675,0.8395771678864881,0.47549107605211294,1.1372575343367703,0.7609349403964331,-0.18643025450481002,-0.31177723739570923,1.6393437853453103,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,2.125420649030065,-0.0024651834095813464,-0.09330235464301721,0.00010934435905895886,-0.0,-0.0,-0.0,-0.21486961338334798,0.003803988958620565,0.01025362415650039,0.002396224951157104,0.0009098970158794598,0.0029392061931125513,5.57811846031898e-06,0.0010601067358356725,0.000663245713149111,-0.0,-0.0001195576383465879,0.0002926922433509742,-6.977006654209791e-05,-7.633525300093611e-06,-1.4003920569615282e-06,-9.599483778501942e-05,-0.0,-0.00556485687298551,-0.0013069486699086063,0.026024639337947072,116352
-1.2429314441987431,-0.4330272055537318,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,0.39328208238333573,-0.3893928416625313,0.3985344101467969,-0.38880149478860815,-0.6253185999193492,-0.4922687160819522,0.47549107605211294,-0.5594681315287372,-0.6236400930482624,-0.18643025450481002,-0.31177723739570923,1.6393437853453103,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,2.34208883626541,-0.6364993746359392,-0.4872144945891864,-0.47049509962009145,-0.04442816731174119,-0.07279710049126123,0.00010934435905895886,-0.0,-0.0,-0.0,0.2782716639129726,-0.007859553422531786,0.01025362415650039,-0.0043623191785883975,-0.0007656562778200586,-0.001723342790068891,5.57811846031898e-06,-0.0005215141837375437,-0.000543576850402849,-0.0,-0.0001195576383465879,0.0002926922433509742,-6.977006654209791e-05,-7.633525300093611e-06,-1.4003920569615282e-06,-9.599483778501942e-05,0.0,-0.00556485687298551,-0.0013069486699086063,-0.005760960910712953,115558
-0.77334545548643,-0.6412237218164619,-1.105138904390301,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,-1.162608613977793,-0.730853942783144,-2.5091936217795046,-0.7447476553745562,-0.8819010908306649,-0.8252301870740623,-2.103088891389419,-0.8139769814085633,-0.8832479118191428,-0.18643025450481002,-0.31177723739570923,-0.6100001774730617,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,-0.47049509962009145,-0.027642973750877254,-0.10779744809512057,-0.00013354576451917908,-0.0,-0.0,-0.0,-0.8226182884574342,-0.014751646647758174,-0.06455735735375576,-0.008356004346165284,-0.0010798225203887183,-0.0028889800358642514,-2.4671922480970746e-05,-0.0007587573216735261,-0.0007698560810688415,-0.0,-0.0001195576383465879,-0.00010891084712379276,-6.977006654209791e-05,-7.633525300093611e-06,-1.4003920569615282e-06,-9.599483778501942e-05,-0.0,-0.00556485687298551,-0.0013069486699086063,-0.005760960910712953,117422
0.5180160134724311,1.6629579244986683,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,1.207147951129741,0.6875229387947858,0.3985344101467969,0.7337979347516896,1.4273413273711757,1.3628023365883752,0.47549107605211294,-0.7291406981152879,1.3666865175284875,-0.18643025450481002,-0.31177723739570923,-0.6100001774730617,-0.46691763864093333,-0.36677902641774496,3.809263644129861,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,2.125420649030065,0.018516308541498577,0.27956330131190177,0.00010934435905895886,-0.0,-0.0,-0.0,0.8541326543897547,0.013877048287797594,0.01025362415650039,0.0082331494268464,0.0017476736627292189,0.004770921865076689,5.57811846031898e-06,-0.0006796762756948652,0.0011912305847030936,-0.0,-0.0001195576383465879,-0.00010891084712379276,-6.977006654209791e-05,-7.633525300093611e-06,2.0320374253113084e-05,-9.599483778501942e-05,-0.0,-0.00556485687298551,-0.0013069486699086063,0.026024639337947072,95489
0.9876020021847443,-0.4063892674460425,0.9048636293839408,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,0.7900707956708143,0.26726312203095476,0.3985344101467969,0.29571035249206123,0.2299563697850362,0.41148384803948934,0.47549107605211294,0.8827486844569442,0.24171930285467227,-0.18643025450481002,-0.31177723739570923,-0.6100001774730617,2.1417053399625687,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,2.0524840929520956,-0.47049509962009145,0.03530150210236251,-0.0683189415385789,0.00010934435905895886,-0.0,-0.0,-0.0,0.559024488448649,0.005394472010595886,0.01025362415650039,0.0033178446052133086,0.0002815645307421404,0.0014405297342328016,5.57811846031898e-06,0.0008228635978996901,0.000210687251817126,-0.0,-0.0001195576383465879,-0.00010891084712379276,0.0003200284412422175,-7.633525300093611e-06,-1.4003920569615282e-06,-9.599483778501942e-05,-0.0,-0.00556485687298551,0.005505770836218982,-0.005760960910712953,113067
1.1636967479518616,1.0636043170756575,-1.105138904390301,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,-1.162608613977793,0.6875229387947858,-2.5091936217795046,0.6790369869692361,2.282616297075561,1.5055001098707081,0.47549107605211294,0.5434035512838428,2.3185818530217155,-0.18643025450481002,3.207418246287156,-0.6100001774730617,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,2.34208883626541,-0.6364993746359392,-0.4872144945891864,-0.47049509962009145,0.04159594968768649,0.17880472487654914,-0.00013354576451917908,-0.0,-0.0,-0.0,-0.8226182884574342,0.013877048287797594,-0.06455735735375576,0.007618736324142264,0.002794894471291418,0.005270480684703272,5.57811846031898e-06,0.000506539413985047,0.002020921097145066,-0.0,0.001229953007214389,-0.00010891084712379276,-6.977006654209791e-05,-7.633525300093611e-06,-1.4003920569615282e-06,-9.599483778501942e-05,0.0,-0.00556485687298551,-0.0013069486699086063,-0.005760960910712953,44591
0.04843002476011798,-0.5564029188946089,-1.105138904390301,-0.06896746980482703,-0.044930415450336665,-0.06660569880326778,-1.162608613977793,-0.3893928416625313,0.3985344101467969,-0.38880149478860815,0.2299563697850362,-0.20687316951728646,0.47549107605211294,0.2888947014040166,0.24171930285467227,-0.18643025450481002,-0.31177723739570923,1.6393437853453103,-0.46691763864093333,-0.36677902641774496,-0.2625179282460579,-0.25306942779451025,-0.42696928678186047,-0.6364993746359392,-0.4872144945891864,2.125420649030065,0.0017311149806346381,-0.09353804721947417,-0.00013354576451917908,-0.0,-0.0,-0.0,-0.8226182884574342,-0.007859553422531786,0.01025362415650039,-0.0043623191785883975,0.0002815645307421404,-0.0007242251508157249,5.57811846031898e-06,0.00026929627604906444,0.000210687251817126,-0.0,-0.0001195576383465879,0.0002926922433509742,-6.977006654209791e-05,-7.633525300093611e-06,-1.4003920569615282e-06,-9.599483778501942e-05,-0.0,-0.00556485687298551,-0.0013069486699086063,0.026024639337947072,116545
